STATION,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USW00013882,4/8/1999,0,,,71,83,59
USW00013882,4/9/1999,0,,,78,87,69
USW00013882,4/10/1999,0,,,72,86,57
USW00013882,4/11/1999,0,,,73,83,63
USW00013882,4/12/1999,0,,,60,69,50
USW00013882,4/13/1999,0,,,58,71,44
USW00013882,4/14/1999,0.15,,,60,70,50
USW00013882,4/15/1999,0.87,,,64,75,52
USW00013882,4/16/1999,0,,,54,64,44
USW00013882,4/17/1999,0,,,48,56,39
USW00013882,4/18/1999,0,,,47,58,36
USW00013882,4/19/1999,0,,,56,75,37
USW00013882,4/20/1999,0.02,,,65,80,50
USW00013882,4/21/1999,0,,,67,84,49
USW00013882,4/22/1999,0,,,68,82,53
USW00013882,4/23/1999,0.34,,,71,83,59
USW00013882,4/24/1999,0.01,,,74,84,63
USW00013882,4/25/1999,0,,,64,69,59
USW00013882,4/26/1999,0.61,,,64,69,59
USW00013882,4/27/1999,0.48,,,68,73,62
USW00013882,4/28/1999,0.37,,,68,78,57
USW00013882,4/29/1999,0.22,,,53,57,49
USW00013882,4/30/1999,0,,,57,67,46
USW00013882,5/1/1999,0,,,58,74,42
USW00013882,5/2/1999,0,,,63,80,45
USW00013882,5/3/1999,0,,,65,81,48
USW00013882,5/4/1999,0.02,,,69,84,54
USW00013882,5/5/1999,0.4,,,66,69,62
USW00013882,5/6/1999,2.72,,,68,74,61
USW00013882,5/7/1999,0,,,69,78,59
USW00013882,5/8/1999,0,,,66,80,51
USW00013882,5/9/1999,0,,,68,82,53
USW00013882,5/10/1999,0,,,70,84,55
USW00013882,5/11/1999,0,,,72,84,59
USW00013882,5/12/1999,0,,,71,83,59
USW00013882,5/13/1999,0.41,,,69,78,59
USW00013882,5/14/1999,0,,,67,78,56
USW00013882,5/15/1999,0,,,69,79,59
USW00013882,5/16/1999,0,,,71,82,60
USW00013882,5/17/1999,0,,,72,84,59
USW00013882,5/18/1999,0.99,,,71,81,61
USW00013882,5/19/1999,0,,,67,79,55
USW00013882,5/20/1999,0,,,68,81,54
USW00013882,5/21/1999,0,,,71,85,56
USW00013882,5/22/1999,0.01,,,76,85,66
USW00013882,5/23/1999,0.08,,,75,86,64
USW00013882,5/24/1999,0,,,70,77,62
USW00013882,5/25/1999,0.03,,,70,81,59
USW00013882,5/26/1999,0.37,,,66,74,57
USW00013882,5/27/1999,0,,,65,78,52
USW00013882,5/28/1999,0,,,67,82,51
USW00013882,5/29/1999,0,,,72,85,58
USW00013882,5/30/1999,0,,,73,85,61
USW00013882,5/31/1999,0,,,72,80,64
USW00013882,6/1/1999,0,,,78,85,70
USW00013882,6/2/1999,0.16,,,76,85,67
USW00013882,6/3/1999,0,,,78,92,64
USW00013882,6/4/1999,0.02,,,78,87,69
USW00013882,6/5/1999,0.05,,,79,89,68
USW00013882,6/6/1999,0,,,77,88,66
USW00013882,6/7/1999,0,,,77,91,63
USW00013882,6/8/1999,0,,,80,93,66
USW00013882,6/9/1999,0,,,81,95,66
USW00013882,6/10/1999,0.14,,,81,94,68
USW00013882,6/11/1999,0,,,77,86,67
USW00013882,6/12/1999,0,,,76,85,67
USW00013882,6/13/1999,0,,,77,89,65
USW00013882,6/14/1999,1.07,,,74,80,68
USW00013882,6/15/1999,0,,,79,87,70
USW00013882,6/16/1999,1.6,,,74,80,67
USW00013882,6/17/1999,0,,,73,82,64
USW00013882,6/18/1999,0,,,73,83,62
USW00013882,6/19/1999,0,,,71,83,58
USW00013882,6/20/1999,0,,,71,83,59
USW00013882,6/21/1999,0,,,75,87,62
USW00013882,6/22/1999,0,,,79,86,71
USW00013882,6/23/1999,0.02,,,75,82,68
USW00013882,6/24/1999,1.11,,,76,80,71
USW00013882,6/25/1999,0.01,,,80,89,71
USW00013882,6/26/1999,0.21,,,79,84,73
USW00013882,6/27/1999,0.83,,,79,85,73
USW00013882,6/28/1999,0.19,,,79,83,75
USW00013882,6/29/1999,0.54,,,82,90,73
USW00013882,6/30/1999,1.02,,,76,84,67
USW00013882,7/1/1999,0,,,78,86,69
USW00013882,7/2/1999,0.14,,,77,81,73
USW00013882,7/3/1999,0,,,81,91,71
USW00013882,7/4/1999,0,,,83,93,73
USW00013882,7/5/1999,0,,,84,95,73
USW00013882,7/6/1999,0,,,85,95,74
USW00013882,7/7/1999,0.01,,,83,94,72
USW00013882,7/8/1999,0,,,81,90,71
USW00013882,7/9/1999,0,,,80,87,73
USW00013882,7/10/1999,0.49,,,80,87,73
USW00013882,7/11/1999,0.2,,,76,79,72
USW00013882,7/12/1999,0.31,,,75,80,69
USW00013882,7/13/1999,0,,,72,77,67
USW00013882,7/14/1999,0,,,78,86,69
USW00013882,7/15/1999,0,,,78,89,67
USW00013882,7/16/1999,0,,,79,90,68
USW00013882,7/17/1999,0,,,80,89,71
USW00013882,7/18/1999,0.02,,,80,90,70
USW00013882,7/19/1999,0,,,82,93,70
USW00013882,7/20/1999,0.16,,,84,92,76
USW00013882,7/21/1999,0.29,,,83,92,73
USW00013882,7/22/1999,0,,,83,93,73
USW00013882,7/23/1999,0,,,86,96,75
USW00013882,7/24/1999,1.2,,,83,92,73
USW00013882,7/25/1999,0,,,83,93,72
USW00013882,7/26/1999,0,,,85,97,72
USW00013882,7/27/1999,0,,,85,96,73
USW00013882,7/28/1999,0,,,84,95,73
USW00013882,7/29/1999,0,,,86,97,75
USW00013882,7/30/1999,0,,,86,99,73
USW00013882,7/31/1999,0,,,87,99,75
USW00013882,8/1/1999,0,,,87,98,76
USW00013882,8/2/1999,0,,,85,94,76
USW00013882,8/3/1999,0,,,83,91,74
USW00013882,8/4/1999,0,,,79,92,65
USW00013882,8/5/1999,0,,,81,93,68
USW00013882,8/6/1999,0,,,80,93,66
USW00013882,8/7/1999,0,,,81,96,66
USW00013882,8/8/1999,0,,,82,94,70
USW00013882,8/9/1999,0,,,84,94,74
USW00013882,8/10/1999,0,,,82,96,68
USW00013882,8/11/1999,0.01,,,84,96,72
USW00013882,8/12/1999,0,,,87,100,74
USW00013882,8/13/1999,0,,,88,101,75
USW00013882,8/14/1999,0,,,80,87,73
USW00013882,8/15/1999,0,,,80,92,67
USW00013882,8/16/1999,0,,,85,97,72
USW00013882,8/17/1999,0,,,86,98,73
USW00013882,8/18/1999,0,,,86,101,70
USW00013882,8/19/1999,0,,,85,101,68
USW00013882,8/20/1999,0,,,83,94,72
USW00013882,8/21/1999,0,,,78,90,65
USW00013882,8/22/1999,0,,,77,93,61
USW00013882,8/23/1999,0.43,,,80,92,68
USW00013882,8/24/1999,0.01,,,78,84,72
USW00013882,8/25/1999,0,,,82,92,72
USW00013882,8/26/1999,0,,,81,91,70
USW00013882,8/27/1999,0,,,78,89,66
USW00013882,8/28/1999,0,,,80,93,67
USW00013882,8/29/1999,0,,,84,95,73
USW00013882,8/30/1999,0,,,78,89,66
USW00013882,8/31/1999,0,,,76,90,62
USW00013882,9/1/1999,0,,,78,94,61
USW00013882,9/2/1999,0,,,80,97,63
USW00013882,9/3/1999,0,,,79,93,64
USW00013882,9/4/1999,0,,,82,98,65
USW00013882,9/5/1999,0,,,82,101,63
USW00013882,9/6/1999,0,,,82,100,64
USW00013882,9/7/1999,0,,,83,98,68
USW00013882,9/8/1999,0,,,82,99,64
USW00013882,9/9/1999,0.08,,,75,83,67
USW00013882,9/10/1999,0,,,73,90,56
USW00013882,9/11/1999,0,,,74,93,55
USW00013882,9/12/1999,0,,,80,93,66
USW00013882,9/13/1999,0,,,77,89,64
USW00013882,9/14/1999,0,,,75,88,62
USW00013882,9/15/1999,0,,,73,89,56
USW00013882,9/16/1999,0,,,72,82,62
USW00013882,9/17/1999,0,,,67,83,51
USW00013882,9/18/1999,0,,,68,85,50
USW00013882,9/19/1999,0,,,73,87,59
USW00013882,9/20/1999,0,,,73,85,61
USW00013882,9/21/1999,0.16,,,67,75,59
USW00013882,9/22/1999,0,,,62,73,51
USW00013882,9/23/1999,0,,,63,81,44
USW00013882,9/24/1999,0,,,67,84,49
USW00013882,9/25/1999,0,,,69,87,50
USW00013882,9/26/1999,0,,,70,87,53
USW00013882,9/27/1999,0.09,,,75,80,69
USW00013882,9/28/1999,0,,,78,86,70
USW00013882,9/29/1999,0.29,,,68,77,58
USW00013882,9/30/1999,0,,,62,73,50
USW00013882,10/1/1999,0,,,63,80,45
USW00013882,10/2/1999,0,,,64,81,47
USW00013882,10/3/1999,0,,,67,80,53
USW00013882,10/4/1999,0.62,,,69,82,56
USW00013882,10/5/1999,0,,,61,71,51
USW00013882,10/6/1999,0,,,63,79,47
USW00013882,10/7/1999,0,,,64,79,49
USW00013882,10/8/1999,0,,,69,80,57
USW00013882,10/9/1999,2.16,,,69,72,66
USW00013882,10/10/1999,0.81,,,72,79,64
USW00013882,10/11/1999,0,,,70,81,59
USW00013882,10/12/1999,0,,,70,80,60
USW00013882,10/13/1999,0,,,69,75,62
USW00013882,10/14/1999,0,,,65,76,54
USW00013882,10/15/1999,0,,,65,76,53
USW00013882,10/16/1999,0,,,66,80,51
USW00013882,10/17/1999,0,,,69,83,54
USW00013882,10/18/1999,0,,,62,70,53
USW00013882,10/19/1999,0.19,,,60,66,53
USW00013882,10/20/1999,0.01,,,57,68,45
USW00013882,10/21/1999,0,,,54,68,39
USW00013882,10/22/1999,0,,,58,75,41
USW00013882,10/23/1999,0,,,50,58,41
USW00013882,10/24/1999,0,,,48,60,35
USW00013882,10/25/1999,0,,,50,66,34
USW00013882,10/26/1999,0,,,54,72,35
USW00013882,10/27/1999,0,,,59,77,40
USW00013882,10/28/1999,0,,,60,78,41
USW00013882,10/29/1999,0,,,60,76,44
USW00013882,10/30/1999,0,,,62,79,44
USW00013882,10/31/1999,0,,,67,81,53
USW00013882,11/1/1999,0.82,,,62,72,51
USW00013882,11/2/1999,1.86,,,53,63,43
USW00013882,11/3/1999,0,,,44,56,32
USW00013882,11/4/1999,0,,,47,65,29
USW00013882,11/5/1999,0,,,53,71,35
USW00013882,11/6/1999,0,,,58,76,39
USW00013882,11/7/1999,0,,,62,79,45
USW00013882,11/8/1999,0,,,65,80,50
USW00013882,11/9/1999,0,,,65,79,50
USW00013882,11/10/1999,0,,,62,76,47
USW00013882,11/11/1999,0,,,64,75,52
USW00013882,11/12/1999,0,,,58,72,44
USW00013882,11/13/1999,0,,,60,75,45
USW00013882,11/14/1999,0,,,62,79,44
USW00013882,11/15/1999,0,,,54,63,44
USW00013882,11/16/1999,0,,,52,62,42
USW00013882,11/17/1999,0,,,46,58,33
USW00013882,11/18/1999,0,,,49,65,32
USW00013882,11/19/1999,0,,,50,66,34
USW00013882,11/20/1999,0,,,58,68,48
USW00013882,11/21/1999,0.05,,,63,73,52
USW00013882,11/22/1999,0,,,63,75,50
USW00013882,11/23/1999,0,,,61,75,47
USW00013882,11/24/1999,0.7,,,61,70,51
USW00013882,11/25/1999,0.63,,,57,58,55
USW00013882,11/26/1999,0.14,,,48,57,38
USW00013882,11/27/1999,0,,,48,64,32
USW00013882,11/28/1999,0,,,53,69,37
USW00013882,11/29/1999,0,,,52,62,41
USW00013882,11/30/1999,0,,,41,48,34
USW00013882,12/1/1999,0,,,38,51,25
USW00013882,12/2/1999,0,,,45,62,28
USW00013882,12/3/1999,0,,,50,63,36
USW00013882,12/4/1999,0,,,55,69,41
USW00013882,12/5/1999,0.54,,,51,64,37
USW00013882,12/6/1999,0,,,43,54,32
USW00013882,12/7/1999,0,,,41,55,27
USW00013882,12/8/1999,0,,,44,60,28
USW00013882,12/9/1999,0,,,53,60,46
USW00013882,12/10/1999,0.38,,,54,59,48
USW00013882,12/11/1999,0,,,51,62,39
USW00013882,12/12/1999,0,,,51,63,39
USW00013882,12/13/1999,0.46,,,59,64,54
USW00013882,12/14/1999,0,,,47,56,38
USW00013882,12/15/1999,0,,,46,58,33
USW00013882,12/16/1999,0,,,42,54,29
USW00013882,12/17/1999,0,,,45,62,27
USW00013882,12/18/1999,0.21,,,44,55,33
USW00013882,12/19/1999,0.02,,,53,64,41
USW00013882,12/20/1999,0.01,,,52,57,47
USW00013882,12/21/1999,0.21,,,43,49,37
USW00013882,12/22/1999,0,,,39,48,29
USW00013882,12/23/1999,0,,,38,51,25
USW00013882,12/24/1999,0,,,36,44,27
USW00013882,12/25/1999,0,,,30,40,20
USW00013882,12/26/1999,0,,,38,55,20
USW00013882,12/27/1999,0,,,37,49,25
USW00013882,12/28/1999,0,,,38,45,30
USW00013882,12/29/1999,0,,,44,56,31
USW00013882,12/30/1999,0,,,45,61,28
USW00013882,12/31/1999,0,,,52,68,35
USW00013882,1/1/2000,0.01,,,52,61,42
USW00013882,1/2/2000,0,,,56,68,44
USW00013882,1/3/2000,0.22,,,68,75,61
USW00013882,1/4/2000,0.75,,,52,65,38
USW00013882,1/5/2000,0,,,37,44,29
USW00013882,1/6/2000,0,,,39,53,25
USW00013882,1/7/2000,0,,,44,59,28
USW00013882,1/8/2000,0,,,40,49,31
USW00013882,1/9/2000,0.73,,,50,55,44
USW00013882,1/10/2000,1.18,,,53,63,42
USW00013882,1/11/2000,0,,,52,66,37
USW00013882,1/12/2000,0,,,50,68,32
USW00013882,1/13/2000,0.13,,,50,63,36
USW00013882,1/14/2000,0,,,37,45,29
USW00013882,1/15/2000,0,,,41,57,24
USW00013882,1/16/2000,0,,,43,54,31
USW00013882,1/17/2000,0.04,,,46,54,38
USW00013882,1/18/2000,0.07,,,48,59,37
USW00013882,1/19/2000,0.15,,,42,50,33
USW00013882,1/20/2000,0,,,37,49,25
USW00013882,1/21/2000,0,,,29,37,20
USW00013882,1/22/2000,0.51,,,30,34,26
USW00013882,1/23/2000,0.24,,,36,38,33
USW00013882,1/24/2000,0,,,34,41,26
USW00013882,1/25/2000,0,,,29,37,20
USW00013882,1/26/2000,0,,,27,34,20
USW00013882,1/27/2000,0,,,27,37,17
USW00013882,1/28/2000,0,,,35,43,27
USW00013882,1/29/2000,1.05,,,35,36,34
USW00013882,1/30/2000,0,,,37,42,31
USW00013882,1/31/2000,0,,,31,37,24
USW00013882,2/1/2000,0,0,0,33,43,22
USW00013882,2/2/2000,0,0,0,35,48,21
USW00013882,2/3/2000,0,0,0,39,57,20
USW00013882,2/4/2000,0,0,0,41,47,34
USW00013882,2/5/2000,0,0,0,37,46,27
USW00013882,2/6/2000,0,0,0,37,52,21
USW00013882,2/7/2000,0,0,0,46,62,29
USW00013882,2/8/2000,0,0,0,47,63,30
USW00013882,2/9/2000,0,0,0,47,65,29
USW00013882,2/10/2000,0,0,0,51,70,32
USW00013882,2/11/2000,0.05,0,0,59,72,45
USW00013882,2/12/2000,0.64,0,0,49,57,41
USW00013882,2/13/2000,0.55,0,0,48,54,41
USW00013882,2/14/2000,0.03,0,0,53,61,44
USW00013882,2/15/2000,0,0,0,48,64,32
USW00013882,2/16/2000,0,0,0,61,77,44
USW00013882,2/17/2000,0.08,0,0,50,59,41
USW00013882,2/18/2000,0.03,0,0,56,61,50
USW00013882,2/19/2000,0.15,0,0,50,61,38
USW00013882,2/20/2000,0,0,0,43,51,34
USW00013882,2/21/2000,0,0,0,44,59,28
USW00013882,2/22/2000,0,0,0,49,62,35
USW00013882,2/23/2000,0,0,0,53,68,38
USW00013882,2/24/2000,0,0,0,62,75,48
USW00013882,2/25/2000,0,0,0,63,78,47
USW00013882,2/26/2000,0,0,0,63,77,49
USW00013882,2/27/2000,0.9,0,0,58,69,47
USW00013882,2/28/2000,0,0,0,51,65,37
USW00013882,2/29/2000,0,0,0,52,71,33
USW00013882,3/1/2000,0,0,0,61,77,44
USW00013882,3/2/2000,0,0,0,54,66,42
USW00013882,3/3/2000,0.07,0,0,53,65,41
USW00013882,3/4/2000,0.32,0,0,56,65,46
USW00013882,3/5/2000,0,0,0,53,70,36
USW00013882,3/6/2000,0,0,0,57,77,37
USW00013882,3/7/2000,0,0,0,62,82,41
USW00013882,3/8/2000,0,0,0,64,81,46
USW00013882,3/9/2000,0,0,0,66,78,54
USW00013882,3/10/2000,0.86,0,0,61,72,50
USW00013882,3/11/2000,0.75,0,0,53,66,39
USW00013882,3/12/2000,0,0,0,44,54,34
USW00013882,3/13/2000,0,0,0,46,60,31
USW00013882,3/14/2000,0,0,0,50,68,32
USW00013882,3/15/2000,0,0,0,59,71,46
USW00013882,3/16/2000,0.28,0,0,63,66,59
USW00013882,3/17/2000,0,0,0,52,59,45
USW00013882,3/18/2000,0.03,0,0,49,60,38
USW00013882,3/19/2000,1.72,0,0,52,54,49
USW00013882,3/20/2000,0,0,0,51,60,42
USW00013882,3/21/2000,0,0,0,54,70,37
USW00013882,3/22/2000,0,0,0,60,74,46
USW00013882,3/23/2000,0,0,0,60,76,44
USW00013882,3/24/2000,0,0,0,63,78,47
USW00013882,3/25/2000,0.08,0,0,67,81,53
USW00013882,3/26/2000,0,0,0,63,75,51
USW00013882,3/27/2000,0.36,0,0,56,67,44
USW00013882,3/28/2000,0,0,0,55,71,39
USW00013882,3/29/2000,0,0,0,48,53,42
USW00013882,3/30/2000,0.05,0,0,57,67,47
USW00013882,3/31/2000,0,0,0,60,75,44
USW00013882,4/1/2000,0,0,0,63,78,48
USW00013882,4/2/2000,2.42,0,0,67,73,60
USW00013882,4/3/2000,3.32,0,0,63,68,57
USW00013882,4/4/2000,0.12,0,0,48,57,38
USW00013882,4/5/2000,0,0,0,50,66,33
USW00013882,4/6/2000,0,0,0,64,80,48
USW00013882,4/7/2000,0,0,0,64,76,51
USW00013882,4/8/2000,0.13,0,0,52,68,35
USW00013882,4/9/2000,0,0,0,48,64,32
USW00013882,4/10/2000,0,0,0,54,72,36
USW00013882,4/11/2000,0.07,0,0,57,68,46
USW00013882,4/12/2000,0.06,0,0,63,69,57
USW00013882,4/13/2000,1.04,0,0,53,57,49
USW00013882,4/14/2000,0.03,0,0,58,67,49
USW00013882,4/15/2000,0,0,0,64,72,56
USW00013882,4/16/2000,0,0,0,65,81,49
USW00013882,4/17/2000,0,0,0,64,76,52
USW00013882,4/18/2000,0,0,0,58,65,50
USW00013882,4/19/2000,0,0,0,65,82,47
USW00013882,4/20/2000,0.1,0,0,68,83,52
USW00013882,4/21/2000,0,0,0,56,63,49
USW00013882,4/22/2000,0,0,0,60,71,49
USW00013882,4/23/2000,0,0,0,58,68,47
USW00013882,4/24/2000,1.09,0,0,57,59,55
USW00013882,4/25/2000,0,0,0,60,66,53
USW00013882,4/26/2000,0,0,0,61,73,48
USW00013882,4/27/2000,0.16,0,0,58,75,41
USW00013882,4/28/2000,0,0,0,62,73,51
USW00013882,4/29/2000,0,0,0,59,75,43
USW00013882,4/30/2000,0,0,0,62,80,44
USW00013882,5/1/2000,0,0,0,65,82,47
USW00013882,5/2/2000,0,0,0,72,82,61
USW00013882,5/3/2000,0.41,0,0,72,83,60
USW00013882,5/4/2000,0.01,0,0,72,80,64
USW00013882,5/5/2000,0,0,0,72,84,59
USW00013882,5/6/2000,0,0,0,72,86,57
USW00013882,5/7/2000,0,0,0,73,86,59
USW00013882,5/8/2000,0,0,0,75,87,63
USW00013882,5/9/2000,0,0,0,75,87,63
USW00013882,5/10/2000,0,0,0,71,80,61
USW00013882,5/11/2000,0,0,0,72,89,54
USW00013882,5/12/2000,0,0,0,79,90,67
USW00013882,5/13/2000,0,0,0,77,86,68
USW00013882,5/14/2000,0,0,0,68,77,58
USW00013882,5/15/2000,0,0,0,68,77,58
USW00013882,5/16/2000,0,0,0,68,84,52
USW00013882,5/17/2000,0,0,0,71,84,58
USW00013882,5/18/2000,0,0,0,79,91,67
USW00013882,5/19/2000,0.04,0,0,76,85,67
USW00013882,5/20/2000,0.03,0,0,73,80,66
USW00013882,5/21/2000,0.08,0,0,75,83,66
USW00013882,5/22/2000,0,0,0,72,84,59
USW00013882,5/23/2000,0.43,0,0,73,82,64
USW00013882,5/24/2000,0,0,0,76,84,68
USW00013882,5/25/2000,0.24,0,0,77,87,66
USW00013882,5/26/2000,0.1,0,0,72,78,66
USW00013882,5/27/2000,0.13,0,0,79,90,67
USW00013882,5/28/2000,0.02,0,0,74,81,67
USW00013882,5/29/2000,0,0,0,66,74,58
USW00013882,5/30/2000,0,0,0,70,83,57
USW00013882,5/31/2000,0,0,0,73,86,60
USW00013882,6/1/2000,0,,,78,92,63
USW00013882,6/2/2000,0,,,77,91,63
USW00013882,6/3/2000,0.04,,,79,90,68
USW00013882,6/4/2000,0,,,76,84,68
USW00013882,6/5/2000,0.88,,,71,78,63
USW00013882,6/6/2000,0,,,65,73,56
USW00013882,6/7/2000,0,,,66,80,51
USW00013882,6/8/2000,0,,,69,83,54
USW00013882,6/9/2000,0,,,74,89,59
USW00013882,6/10/2000,0,,,77,91,62
USW00013882,6/11/2000,0,,,79,93,65
USW00013882,6/12/2000,0,,,81,94,67
USW00013882,6/13/2000,0.01,,,81,91,71
USW00013882,6/14/2000,0.12,,,80,90,69
USW00013882,6/15/2000,0,,,83,92,73
USW00013882,6/16/2000,0.42,,,77,82,72
USW00013882,6/17/2000,1.7,,,79,87,70
USW00013882,6/18/2000,0.06,,,78,87,68
USW00013882,6/19/2000,0,,,79,88,70
USW00013882,6/20/2000,0,,,81,90,72
USW00013882,6/21/2000,0,,,81,90,71
USW00013882,6/22/2000,0.31,,,78,87,68
USW00013882,6/23/2000,0,,,79,92,65
USW00013882,6/24/2000,0,,,80,93,67
USW00013882,6/25/2000,0,,,81,90,72
USW00013882,6/26/2000,0,,,80,91,68
USW00013882,6/27/2000,0.02,,,79,88,70
USW00013882,6/28/2000,0.26,,,79,84,73
USW00013882,6/29/2000,0.81,,,74,82,66
USW00013882,6/30/2000,0,,,74,84,63
USW00013882,7/1/2000,0,,,75,86,63
USW00013882,7/2/2000,0,,,76,91,61
USW00013882,7/3/2000,0,,,79,93,65
USW00013882,7/4/2000,0,,,81,93,69
USW00013882,7/5/2000,0.33,,,82,93,71
USW00013882,7/6/2000,0.13,,,84,95,72
USW00013882,7/7/2000,0,,,81,91,71
USW00013882,7/8/2000,0,,,81,90,72
USW00013882,7/9/2000,0,,,83,94,72
USW00013882,7/10/2000,0,,,85,96,73
USW00013882,7/11/2000,0,,,86,97,75
USW00013882,7/12/2000,0.04,,,86,97,74
USW00013882,7/13/2000,0.34,,,82,91,73
USW00013882,7/14/2000,0,,,84,95,73
USW00013882,7/15/2000,0,,,81,92,70
USW00013882,7/16/2000,0,,,78,90,65
USW00013882,7/17/2000,0,,,77,92,62
USW00013882,7/18/2000,0,,,80,92,67
USW00013882,7/19/2000,0,,,87,99,75
USW00013882,7/20/2000,0.1,,,83,95,70
USW00013882,7/21/2000,0,,,80,91,69
USW00013882,7/22/2000,0,,,83,93,72
USW00013882,7/23/2000,0.62,,,75,83,67
USW00013882,7/24/2000,0,,,78,86,69
USW00013882,7/25/2000,0,,,76,85,67
USW00013882,7/26/2000,0,,,77,88,66
USW00013882,7/27/2000,0,,,80,93,66
USW00013882,7/28/2000,0.68,,,81,94,68
USW00013882,7/29/2000,0.99,,,80,93,66
USW00013882,7/30/2000,0.13,,,80,89,71
USW00013882,7/31/2000,0.01,,,79,87,71
USW00013882,8/1/2000,0.01,,,81,89,73
USW00013882,8/2/2000,0.02,,,79,84,73
USW00013882,8/3/2000,1.08,,,80,91,69
USW00013882,8/4/2000,0,,,78,87,68
USW00013882,8/5/2000,0.14,,,80,91,69
USW00013882,8/6/2000,0.01,,,82,93,71
USW00013882,8/7/2000,0,,,84,94,73
USW00013882,8/8/2000,0,,,84,94,74
USW00013882,8/9/2000,0.01,,,85,96,73
USW00013882,8/10/2000,1.21,,,83,95,70
USW00013882,8/11/2000,0,,,79,87,70
USW00013882,8/12/2000,0,,,76,87,65
USW00013882,8/13/2000,0,,,73,86,61
USW00013882,8/14/2000,0,,,75,88,62
USW00013882,8/15/2000,0,,,0,95,64
USW00013882,8/16/2000,0,,,83,97,68
USW00013882,8/17/2000,0,,,86,99,73
USW00013882,8/18/2000,0,,,86,98,73
USW00013882,8/19/2000,0,,,82,92,71
USW00013882,8/20/2000,0,,,78,86,70
USW00013882,8/21/2000,0,,,73,77,68
USW00013882,8/22/2000,0,,,75,88,62
USW00013882,8/23/2000,0,,,79,92,66
USW00013882,8/24/2000,0,,,82,94,70
USW00013882,8/25/2000,0,,,81,93,68
USW00013882,8/26/2000,0,,,76,89,63
USW00013882,8/27/2000,1.64,,,76,83,68
USW00013882,8/28/2000,0.08,,,80,91,69
USW00013882,8/29/2000,0.02,,,82,93,71
USW00013882,8/30/2000,0,,,80,90,69
USW00013882,8/31/2000,0.5,,,80,88,71
USW00013882,9/1/2000,0.9,,,77,82,71
USW00013882,9/2/2000,0.31,,,76,81,71
USW00013882,9/3/2000,0,,,80,89,70
USW00013882,9/4/2000,0,,,79,90,69
USW00013882,9/5/2000,0.26,,,78,86,69
USW00013882,9/6/2000,0,,,73,80,66
USW00013882,9/7/2000,0.03,,,68,70,66
USW00013882,9/8/2000,0.04,,,72,76,68
USW00013882,9/9/2000,0,,,77,82,71
USW00013882,9/10/2000,0,,,76,82,69
USW00013882,9/11/2000,0,,,78,88,67
USW00013882,9/12/2000,0.19,,,74,81,67
USW00013882,9/13/2000,0,,,79,88,69
USW00013882,9/14/2000,0,,,77,88,66
USW00013882,9/15/2000,0,,,71,80,62
USW00013882,9/16/2000,0,,,66,75,56
USW00013882,9/17/2000,0,,,64,76,52
USW00013882,9/18/2000,0,,,69,84,53
USW00013882,9/19/2000,0,,,71,88,53
USW00013882,9/20/2000,0.01,,,75,89,61
USW00013882,9/21/2000,1.05,,,70,77,63
USW00013882,9/22/2000,0.05,,,73,78,68
USW00013882,9/23/2000,0.1,,,74,79,69
USW00013882,9/24/2000,0.52,,,79,86,71
USW00013882,9/25/2000,0.13,,,67,78,56
USW00013882,9/26/2000,0,,,59,67,51
USW00013882,9/27/2000,0,,,61,74,47
USW00013882,9/28/2000,0,,,63,77,48
USW00013882,9/29/2000,0,,,66,78,53
USW00013882,9/30/2000,0,,,65,79,51
USW00013882,10/1/2000,0,,,66,79,53
USW00013882,10/2/2000,0,,,69,83,55
USW00013882,10/3/2000,0,,,72,86,57
USW00013882,10/4/2000,0,,,71,84,58
USW00013882,10/5/2000,0,,,72,86,57
USW00013882,10/6/2000,0,,,64,74,54
USW00013882,10/7/2000,0,,,52,61,42
USW00013882,10/8/2000,0,,,48,56,39
USW00013882,10/9/2000,0,,,48,58,37
USW00013882,10/10/2000,0,,,50,66,33
USW00013882,10/11/2000,0,,,54,72,35
USW00013882,10/12/2000,0,,,56,76,36
USW00013882,10/13/2000,0,,,58,78,37
USW00013882,10/14/2000,0,,,59,79,39
USW00013882,10/15/2000,0,,,62,81,43
USW00013882,10/16/2000,0,,,65,82,48
USW00013882,10/17/2000,0,,,69,82,55
USW00013882,10/18/2000,0,,,68,77,59
USW00013882,10/19/2000,0,,,63,76,49
USW00013882,10/20/2000,0,,,65,76,54
USW00013882,10/21/2000,0,,,68,79,56
USW00013882,10/22/2000,0,,,69,82,55
USW00013882,10/23/2000,0,,,69,82,55
USW00013882,10/24/2000,0,,,69,82,55
USW00013882,10/25/2000,0.44,,,71,84,57
USW00013882,10/26/2000,0,,,68,77,58
USW00013882,10/27/2000,0,,,68,82,54
USW00013882,10/28/2000,0,,,68,82,54
USW00013882,10/29/2000,0,,,66,76,55
USW00013882,10/30/2000,0,,,64,77,51
USW00013882,10/31/2000,0.07,,,67,77,56
USW00013882,11/1/2000,0,0,,67,81,52
USW00013882,11/2/2000,0,0,,67,82,52
USW00013882,11/3/2000,0,0,,68,81,55
USW00013882,11/4/2000,0.3,0,,61,65,57
USW00013882,11/5/2000,0,0,,59,69,49
USW00013882,11/6/2000,0.02,0,,57,62,52
USW00013882,11/7/2000,0.41,0,,62,67,57
USW00013882,11/8/2000,2.14,0,,68,72,63
